,Unnamed: 0,movieId,title,genres,imdbId,tmdbId,poster,desciption
22537,22537,109993,George & A.J. (2009),Animation|Children|Comedy,1552624,72962.0,https://image.tmdb.org/t/p/w500/rIEV9tf9tjlzns2oygAxrSFv4sr.jpg,George & A.J. is a short film created by Pixar which uses characters from the film Up to tell what Nurses George and A.J. did after Carl Fredricksen left with his house tied to balloons in the feature film.
22538,22538,109995,Age of Uprising: The Legend of Michael Kohlhaas (Michael Kohlhaas) (2013),Drama,2054790,186971.0,https://image.tmdb.org/t/p/w500/hlLec0D9nq9TSv5OjbgqPqEDGKK.jpg,"In the 16th century in the Cévennes, a horse dealer by the name of Michael Kohlhaas leads a happy and prosperous family life. When a lord treats him unjustly, this pious, upstanding man raises an army and puts the country to fire and sword in order to have his rights restored."
22539,22539,109997,Nobody Owns Me (Mig äger ingen) (2013),Drama,2196017,199740.0,https://image.tmdb.org/t/p/w500/rXvzGJSrMxH0atWmaQ4NqGVDuja.jpg,"The story of a lone father's relationship with his daughter, of the destructive power of alcohol, of a child's vulnerability, but also of love, betrayal and socialist politics in 1970s Sweden."
22540,22540,110001,Cosmic Psychos: Blokes You Can Trust (2013),Documentary|Musical,2476090,214250.0,https://image.tmdb.org/t/p/w500/fMyUekF063AP9Dd8kDT91ebnlQx.jpg,"Form small beginnings on a Victorian farm to globetrotting punk rock icons, the Cosmic Psychos became one of Australia's most influential bands. Now after thirty years of music making, 'Cosmic Psychos: Blokes You Can Trust' documents the highs and lows of the group's musical career as told by members from the Melvins, L7, Mud Honey, Pearl Jam, and The Hard-Ons with other international music producers and from the Cosmic Psycho band members themselves."
22541,22541,110004,"Next Man, The (1976)",Action|Thriller,74962,86133.0,https://image.tmdb.org/t/p/w500/nByL99cOHyRK0tTSW1v4y94WIY0.jpg,"Khalil is an Arab diplomat who wants to not only make peace with Israel, but admit the Jewish state as a member of OPEC. This instantly makes him a target for a series of ingeniously conceived assassination attempts, most of which he foils with the aid of his friend Hamid and his girlfriend Nicole. But can he trust even them?"
22542,22542,110006,Wanda Nevada (1979),Comedy|Mystery|Romance|Western,80116,46460.0,https://image.tmdb.org/t/p/w500/bEwdIkXKKcGWYSpEms7T0GyJF66.jpg,"In the American Southwest of the 1950s, middle-aged vagabond Beaudray Demerille survives as a cardsharp who moves from town to town. But his latest victory brings him unwanted spoils in the form of Wanda Nevada, a fiery 13-year-old. At first Beaudray does everything he can to ditch Wanda -- until the girl chances upon a treasure map. But Wanda and Beaudray aren't the only ones after the loot, and they must contend with a ruthless pair of crooks."
22543,22543,110008,"'Human' Factor, The (Human Factor, The) (1975)",Drama|Thriller,73131,31950.0,https://image.tmdb.org/t/p/w500/7IWD14KhQTjMgGiHH7GZheS6SNU.jpg,"After his family is brutally murdered for an unknown reason, a computer engineer sets out to find those responsible."
22544,22544,110026,Prison Terminal: The Last Days of Private Jack Hall (2013),Crime|Documentary,3145026,249726.0,https://image.tmdb.org/t/p/w500/4pFV2a1tt3ZyTQMHmSVFxZAJrAX.jpg,"The final months in the life of a terminally ill prisoner and the hospice volunteers, they themselves prisoners, who care for him in one of America's oldest maximum security prisons."
22545,22545,110030,"Bless Me, Ultima (2013)",Drama|War,1390398,164184.0,https://image.tmdb.org/t/p/w500/jWtu6b6m0rrSGNP76CPh1BbH1r0.jpg,"In a village in New Mexico, the life of young farm boy Antonio is dramatically changed when an old medicine woman joins his household. This affecting coming-of-age tale recounts Antonio's experiences to reveal the spiritual conflict in his community."
22546,22546,110032,Blondes at Work (1938),Crime|Drama|Mystery|Romance,29926,160162.0,https://image.tmdb.org/t/p/w500/sPBpUB44jzYX6ge4JqW3uSMMXlA.jpg,"When a rival newspaper publisher complains to his captain about possible collusion between himself and reporter Torchy Blane on scooping her rivals in crime news reporting,  Det. Lt. Steve McBride determines to thwart her efforts to get inside information - and she determines to go on getting it, by whatever means necessary."
22547,22547,110034,Blondie of the Follies (1932),Comedy,22700,4111.0,https://image.tmdb.org/t/p/w500/6eT7ELpyc05KJwS3a2kmmTwAlMh.jpg,"New York City tenement dwelling neighbors Blondie and Lottie are longtime best friends. When Lottie makes the cast of the Follies and moves up in the world, she arranges for Blondie, as well, to join the cast and gain the advantages. But the friendship goes awry when Lottie's sweetheart, wealthy Larry Belmont, falls for Blondie and she for him."
22548,22548,110036,Blood and Roses (Et mourir de plaisir) (To Die with Pleasure) (1960),Horror,53802,85620.0,https://image.tmdb.org/t/p/w500/8jI376p60HvCxVlf14hVHxNuvZQ.jpg,"The spirit of a vengeful female vampire is released from her grave and possesses a wealthy young woman of nobility, who preys on other women in her village."
22549,22549,110039,Space Pirate Captain Harlock (2013),Animation|Sci-Fi,2668134,192577.0,https://image.tmdb.org/t/p/w500/mlHoTQLYsuzJJArO2fHS5rqnLqe.jpg,Space Pirate Captain Harlock and his fearless crew face off against the space invaders who seek to conquer the planet Earth.
22550,22550,110044,Dragonwyck (1946),Drama|Mystery|Thriller,38492,26286.0,https://image.tmdb.org/t/p/w500/guyisLW25bpd7bMGA30OYLbssm6.jpg,"For Miranda Wells, moving to New York to live in Dragonwyck Manor with her rich cousin, Nicholas, seems like a dream. However, the situation gradually becomes nightmarish. She observes Nicholas' troubled relationship with his tenant farmers, as well as with his daughter, to whom Miranda serves as governess. Her relationship with Nicholas intensifies after his wife dies, but his mental imbalance threatens any hope of happiness."
22551,22551,110046,"Hunting Party, The (1971)",Action|Drama|Western,67224,45007.0,https://image.tmdb.org/t/p/w500/o10TjhUwIzfCacK3YnNsjSE3oYz.jpg,"A ruthless rancher, and his gang, use extremely long range rifles to kill the men who kidnapped his wife."
22552,22552,110048,Grandma's Boy (1922),Action|Comedy|Romance,13201,22592.0,https://image.tmdb.org/t/p/w500/9St2NINbr0zVwcMqyPvTDAKKXUc.jpg,A meek young man must find the courage within when a rogue tramp menaces his hometown.
22553,22553,110052,Stay as You Are (1978),Drama|Romance,77373,31214.0,https://image.tmdb.org/t/p/w500/3Ctp5ye4TFOjD7vKQp61cZL1mAQ.jpg,"A May-December romance. Roué Giulio Marengo, a Roman landscape architect unhappy in his marriage, meets Francesca, a young and beautiful Florentine, and then learns she might be his daughter. He resolves to keep his hands off but can't seem to stay away, and she's eager for a lover who's a father figure."
22554,22554,110056,Our Modern Maidens (1929),Comedy|Drama,20247,109891.0,https://image.tmdb.org/t/p/w500/wfaoMgnRY7yxpNRDiII564EUeUo.jpg,"Young, vivacious Billie uses her charms on influential businessman Glenn Abbott in hopes of getting her secret fiancé Gil a diplomatic appointment. Meanwhile, Gil's affections meander to beautiful ingenue Kentucky, Billie's best friend."
22555,22555,110061,Two Queens and One Consort (Twee vorstinnen en een vorst) (1981),Drama,83242,80992.0,https://image.tmdb.org/t/p/w500/dCsdJj0ActXxkjxvEvrFdbTnjQa.jpg,"At the deathbed of his used-to-be militant mother an older man looks back at his childhood, when he was in love with his sensual aunt Coleta."
22556,22556,110063,Le crocodile du Botswanga (2014),Comedy,2969776,248390.0,https://image.tmdb.org/t/p/w500/hur2WyJDF37HqbmA6NCxPqd3BTy.jpg,"Leslie Konda young talented French footballer spotted in his teens by Didier , a small-scale agent who was able to take under his wing , has signed its first contract striker in a large Spanish club . At the same time, his growing reputation and its origins Botswanga , small, poor state of Central Africa, earned him an invitation by the President of the Republic in person Babimbi Bobo , a football enthusiast, freshly installed in power after a coup military state. Leslie therefore went for the first time in the country of his ancestors accompanied by Didier to be decorated by the President Bobo which quickly turns out, despite his great humanist discourse be a megalomaniac and paranoid dictator under the bad influence of his wife .dropoff window Hardly have they landed Bobo enters into a sordid deal with Didier put pressure on his player so that it plays for the national team : Crocodiles of Botswanga ..."
22557,22557,110067,W.W. and the Dixie Dancekings (1975),Comedy,73878,39211.0,https://image.tmdb.org/t/p/w500/bi84Q0kbh69BkbmnAaczDCLMUod.jpg,"W.W. Bright is a robber with a heart of gold who travels the South knocking off banks and gas stations owned by a corrupt businessman. When he hijacks a car, he meets an aspiring country band, the Dixie Dancekings, led by Dixie. The two sides eventually take a liking to one another, especially after the Dancekings realize the size of Bright's thefts. Trailed by religious zealot cop Deacon Gore, Bright helps the band make it big while on the run."
22558,22558,110070,From Within (2008),Horror|Thriller,1063056,16167.0,https://image.tmdb.org/t/p/w500/yyAiGq6SycABwV9m9KqqB2i6Ctl.jpg,"When the citizens of a small evangelical town systematically begin committing suicide, a young girl struggling to reconcile her Christian upbringing with her desire to experience the outside world finds her faith put to the ultimate test."
22559,22559,110086,Blood Night: The Legend of Mary Hatchet (Blood Night) (2009),Horror,1161404,47194.0,https://image.tmdb.org/t/p/w500/1ChjBLtmxPZZ77eVCZ5pxLN7ZkN.jpg,"Local teens have long commemorated the death of 'Mary Hatchet' - a girl who took an ax and killed her family in the 1970s - with the aptly named Blood Night. But things never got truly bloody until Mary's ghost decided to make an appearance. Dead bodies are piling up, and Mary seems to be calling the shots. But there are secrets about her past that have yet to be uncovered."
22560,22560,110090,Bloodfist (1989),Action,96952,42552.0,https://image.tmdb.org/t/p/w500/u2OrhWH9sDC7weiUBcCjD3nJoO3.jpg,"To avenge the brutal murder of his brother, Jake Ray journeys to the Philippines, where his search for truth finds him battling both in and out of the ring. But the weapons are always the same: bare fists, bare feet. And the rules never change: last man standing wins."
22561,22561,110102,Captain America: The Winter Soldier (2014),Action|Adventure|Sci-Fi|IMAX,1843866,100402.0,https://image.tmdb.org/t/p/w500/tVFRpFw3xTedgPGqxW0AOI8Qhh0.jpg,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier."
22562,22562,110104,Pioneer (Pionér) (2013),Thriller,2369205,168399.0,https://image.tmdb.org/t/p/w500/bpJyl76W6erraH08kf19nmpCwn3.jpg,"Pioneer is set in the early '80s, at the beginning of the Norwegian Oil Boom. Enormous oil and gas deposits are discovered in the North Sea and the authorities aim to bring the oil ashore through a pipeline from depths of 500 meters. A professional diver, Petter, obsessed with reaching the bottom of the Norwegian Sea has the discipline, strength and courage to take on the world's most dangerous mission. But a sudden, tragic accident changes everything. Petter is sent on a perilous journey where he loses sight of who's pulling the strings. Gradually he realizes that he is in way over his head and that his life is at stake."
22563,22563,110106,Naked Harbour (Vuosaari) (2012),Drama,1787767,114172.0,https://image.tmdb.org/t/p/w500/pie7NVsNdjZlDxLCcyjwFlM13Bl.jpg,Naked Harbour is a movie about Finnish love in the year 2011. It is a story about people who seek love and acceptance at any cost. During one winter week all its characters face something irreversible.
22564,22564,110108,Asphalt Playground (La cité rose) (2012),Comedy,2521724,180420.0,https://image.tmdb.org/t/p/w500/dZRed1DCyIf6tjJXOMgy0hsEd1m.jpg,"Mitraillette is 12 years old and lives in Rose City, a housing estate he would not leave for anything. His whole world comprises his family, especially his 16 year-old cousin Isma, who has taken a fancy to Narcisse, the local crime boss. His older brother Djibril is 22, a student at the Sorbonne who dreams of becoming a lawyer. As for Mitraillette, he has his eye on Océane, the most beautiful girl in his school..."
22565,22565,110110,Starred Up (2013),Drama,2567712,209276.0,https://image.tmdb.org/t/p/w500/e1DRGfyRxYQclvJOJiXwAw5gDg2.jpg,"19-year-old Eric, arrogant and ultra-violent, is prematurely transferred to the same adult prison facility as his estranged father. As his explosive temper quickly finds him enemies in both prison authorities and fellow inmates — and his already volatile relationship with his father is pushed past breaking point — Eric is approached by a volunteer psychotherapist, who runs an anger management group for prisoners. Torn between gang politics, prison corruption, and a glimmer of something better, Eric finds himself in a fight for his own life, unsure if his own father is there to protect him or join in punishing him."
22566,22566,110114,Kill Me Now (2012),Comedy|Horror,1815776,195022.0,https://image.tmdb.org/t/p/w500/i3kyIdjZiWYt5CGUvGTDUYICmrU.jpg,"When nerds Dennis and Noah crash a party thrown by the local jocks and hot girls in a remote cabin, they must combat a brainy serial murderer known as the Driller Killer, who uses power tools to rid the world of idiots, one clueless teen at a time."
22567,22567,110116,Key of Life (Kagi-dorobô no mesoddo) (2012),Comedy|Crime|Romance,2078599,128113.0,https://image.tmdb.org/t/p/w500/qzcPGCCo2Ndr6PHv44TGaudoEUu.jpg,A failed actor switches identities with a stranger at a bath house thinking it is his way out of his life of misery but only to find himself filling the shoes of an elite assassin.
22568,22568,110119,Mass Effect: Paragon Lost (2012),Action|Animation|Sci-Fi,2140141,119685.0,https://image.tmdb.org/t/p/w500/flfp6eKmSdwCcJEP9mlhh9UMmGi.jpg,"An untold chapter in the Mass Effect saga, following the early career of Alliance Marine, James Vega, as he leads a squad of elite special forces into battle against a mysterious alien threat known as The Collectors. Stationed at a colony in a remote star system, Vega and his troops must protect the inhabitants from an invasion of the deadly insectoid warriors determined to collect the population for unknown purposes. Soon after the attack, Vega's commanding officer falls in battle, forcing the young officer to embrace the responsibility of leadership for the colony's survival. Having idolized Earth's greatest hero and warrior, Commander Shepard (the central character in the Mass Effect video games), the young and idealistic Vega must now make life and the death decisions that will effect not only the lives of his squad, but the lives of every person in the colony - all of whom he has sworn to protect..."
22569,22569,110123,Beautiful Darling (2010),Documentary,960730,226247.0,https://image.tmdb.org/t/p/w500/4hHM5hY9pULDTjdANLMEw3rhUMf.jpg,"James Rasin's documentary “Beautiful Darling” honors American Transgender actress and best-known Warhol Superstar, Candy Darling, and her all-too-brief life and career, with a combination of current and vintage interview material, rarely seen archival photos and footage, and extracts from Darling's movies."
22570,22570,110127,Noah (2014),Adventure|Drama|IMAX,1959490,86834.0,https://image.tmdb.org/t/p/w500/trtD17IqSWV9Nbn4OILztc9GuCX.jpg,A man who suffers visions of an apocalyptic deluge takes measures to protect his family from the coming flood.
22571,22571,110130,"Nut Job, The (2014)",Adventure|Animation|Children|Comedy,1821658,227783.0,https://image.tmdb.org/t/p/w500/4iHnGlmOjAj2k5zUftYDIzSITCf.jpg,"Surly, a curmudgeon, independent squirrel is banished from his park and forced to survive in the city. Lucky for him, he stumbles on the one thing that may be able to save his life, and the rest of park community, as they gear up for winter - Maury's Nut Store."
22572,22572,110132,Avengers Confidential: Black Widow & Punisher (2014),Action|Animation|Sci-Fi,3482378,257346.0,https://image.tmdb.org/t/p/w500/wJcyYVRPZDOZOD2w0r2R6wuZqqN.jpg,"When the Punisher takes out a black-market weapons dealer, he stumbles upon a far-reaching terrorist plot devised by a group known as Leviathan."
22573,22573,110134,Belle and Sebastien (Belle et Sébastien) (2013),Adventure,3146360,204668.0,https://image.tmdb.org/t/p/w500/km3ogCGHmlL7M4msTU6pWcJFpRu.jpg,"Belle and Sebastian is set high in the snowy Alps during the Second World War. The resourceful Sebastian is a lonely boy who tames and befriends a giant, wild mountain dog, Belle – even though the villagers believe her to be ‘the beast’ that has been killing their sheep."
22574,22574,110136,Amazonia (2013),Adventure|Documentary,1240899,214418.0,https://image.tmdb.org/t/p/w500/1f9aXXuLvjrH9GfD7Fr12bjoXwq.jpg,"After a plane crash, Saï, a capuchin monkey born and raised in captivity, finds himself alone and lost in the wilderness of the Amazon jungle."
22575,22575,110138,Aya of Yop City (2013),Animation|Comedy,2077703,203715.0,https://image.tmdb.org/t/p/w500/lk0YNSynrXxnk5DgmMPTLeP6xLT.jpg,"While Aya has dreams of becoming a doctor, her two best friends, Adjoua and Bintou, just like to hang out and spend their evenings dancing, drinking and flirting with boys. Their ambition is to follow Plan C: Combs, Clothes and Chasing Men! But big trouble comes to town when Adjoua realizes she’s pregnant, and the baby’s father is the spoiled son of one of the richest and most feared men in the whole country."
22576,22576,110140,Takedown: The DNA of GSP (2014),Documentary,2626102,256628.0,https://image.tmdb.org/t/p/w500/bb6FlmF5YhWur6NUxNApUL9L0lt.jpg,"A look at the life and career of Ultimate Fighting Champion's welterweight world champ Georges St-Pierre, also known as ""GSP""."
22577,22577,110155,"Man Called Adam, A (1966)",Drama,60660,151043.0,https://image.tmdb.org/t/p/w500/lQQnlbhgFRCBmtuh1Lq42oBE1im.jpg,A famous jazz trumpeter finds himself unable to cope with the problems of everyday life.
22578,22578,110159,April Showers (2009),Drama,1212451,19501.0,https://image.tmdb.org/t/p/w500/bZeQE7S8UkQ6p5gKezJD5dAgj6M.jpg,"A look inside a tragedy through the eyes of a survivor. Based on actual events, April Showers is about picking up the pieces in the direct aftermath of school violence"
22579,22579,110163,Aujourd'hui (2012),Drama,2178935,110381.0,https://image.tmdb.org/t/p/w500/rYjXgQEIsMH6oiPdRhmLQ1suBDg.jpg,Satché is about to die. He decides to make his last day on this world the day of his life.
22580,22580,110167,"Judge and the Assassin, The (Juge et l'assassin, Le) (1976)",Crime|Drama,73219,38080.0,https://image.tmdb.org/t/p/w500/2FwFJvyktddFy8eJc9jMmn6efYv.jpg,"France, 1893. Joseph Bouvier attempts to shoot his love who refused to marry him and to commit suicide. Upon release from the filthy asylum where he was placed, with bullets still remaining in his head, he wanders the country roads and rapes and murders many teenagers over years. The judge Rousseau captures him, but to serve his ambition seeks to avoid that Bouvier is simply declared insane."
22581,22581,110169,Les Lyonnais (2011),Drama|Thriller,1741542,56415.0,https://image.tmdb.org/t/p/w500/nN3osmlYWNZZtg8vtXrt8c5t8ET.jpg,"After growing up in a poor gypsy camp, Edmond Vidal, aka Momon, has retained a sense of family, unfailing loyalty and pride in his origins. Most of all, he has remained friends with Serge Suttel, with whom he first discovered prison life - for stealing cherries. The two of them inevitably got involved in organized crime. The team they formed, the Ganf Des Lyonnais, made them the most notorious armed robbers of the early 1970s. Their irresistible rise ended in 1974 with a spectacular arrest. Today, as he nears 60, Momon would like to forget that part of his life. He has found peace by retiring from the ""business"". He tends to his wife Janou, who suffered so in the past, and to his children and grandchildren, all of whom have great respect for this man of simple and universal values, so clear-headed and full of kindness. But then Serge Suttel, who has disowned nothing of his past, comes back into the picture."
22582,22582,110171,Gabrielle (2013),Drama|Romance,3106846,215031.0,https://image.tmdb.org/t/p/w500/fWBRCS6bMDYKZpIHeCPVSjWAiqb.jpg,"Gabrielle is a young woman with Williams syndrome who has a contagious joie de vivre and an exceptional musical gift. Since she met her boyfriend Martin, at the recreation centre where they are choir members, they have been inseparable. However, because they are ""different,"" their loved ones are fearful of their relationship. As the choir prepare for an important music festival, Gabrielle does everything she can to gain her independence. As determined as she is, Gabrielle must still confront other people's prejudices as well as her own limitations in the hope of experiencing a love far from the ""ordinary""."
22583,22583,110173,Wolf (2013),Crime|Drama|Thriller,2504404,191104.0,https://image.tmdb.org/t/p/w500/axGiNAdvkTJ3otlytSP2EEKQ1Qq.jpg,A promising kickboxer struggles to resist the temptations of a life of crime.
22584,22584,110177,Who Is Killing the Great Chefs of Europe? (1978),Comedy|Crime|Mystery,78488,42216.0,https://image.tmdb.org/t/p/w500/N98Pdb4hdNqZsYO5bBXXb897RS.jpg,"Mystery abounds when it is discovered that, one by one, the greatest Chefs in Europe are being killed. The intriguing part of the murders is that each chef is killed in the same manner that their own special dish is prepared in. Food critics and the (many) self-proclaimed greatest Chefs in Europe demand the mystery be solved."
22585,22585,110179,Stardust (1974),Drama,72201,27196.0,https://image.tmdb.org/t/p/w500/kRy0iFx8KrNqWftoq6n2aCtlWvm.jpg,"Jim MacLaine is now enjoying the nomadic 'gigs and groupies' life on tour with his band. When he achieves all his wildest dreams of international stardom, the sweet taste of success begins to turn sour."
22586,22586,110181,"Green Slime, The (1968)",Drama|Horror|Sci-Fi,64393,29290.0,https://image.tmdb.org/t/p/w500/3MWnOwcLeySNqPtHpxqr7bJTZE5.jpg,"A giant asteroid is heading toward Earth so some astronauts disembark from a nearby space station to blow it up. The mission is successful, and they return to the station unknowingly bringing back a gooey green substance that mutates into one-eyed tentacled monsters that feed off electricity. Soon the station is crawling with them, and people are being zapped left and right!"
22587,22587,110194,Mistaken for Strangers (2013),Comedy|Documentary,2737310,173455.0,https://image.tmdb.org/t/p/w500/9uqeCbCsdLp0vqalN4buEfXALd8.jpg,"Mistaken for Strangers follows The National on its biggest tour to date. Newbie roadie Tom (lead singer Matt Berninger’s younger brother) is a heavy metal and horror movie enthusiast, and can't help but put his own spin on the experience. Inevitably, Tom’s moonlighting as an irreverent documentarian creates some drama for the band on the road. The film is a hilarious and touching look at two very different brothers, and an entertaining story of artistic aspiration."
22588,22588,110196,i hate myself :) (2013),Comedy|Documentary|Drama,2308971,233841.0,https://image.tmdb.org/t/p/w500/4Av00lRFb3TMQepRFGaanp4jFum.jpg,"Nebbishy filmmaker Joanna Arnow documents her yearlong relationship with an open-mic poet provocateur. What starts out as an uncomfortably intimate portrait of a dysfunctional relationship and protracted mid-twenties adolescence, quickly turns into a complex commentary on societal repression, sexuality and self-confrontation through art."
22589,22589,110198,Don't Stop Believin': Everyman's Journey (2012),Documentary,1308756,102855.0,https://image.tmdb.org/t/p/w500/eonEn9zzU6zX4UB5mzcJNulc31y.jpg,"Follows the real life rock-n-roll fairy tale story of Filipino Arnel Pineda, who was plucked from You Tube to become the front man for iconic American rock band, Journey, thereby becoming the latest performer to go from the Internet to real life celebrity. Having already overcome a life full of painful obstacles and now saddled with the immense pressures of leading a world renowned band and replacing a legendary singer, the film follows Arnel on this personal journey."
22590,22590,110200,Blank City (2010),Documentary,1398949,63143.0,https://image.tmdb.org/t/p/w500/5BFBiatNSFECdvKSSE2tOT8cxP3.jpg,"In the years before Ronald Reagan took office, Manhattan was in ruins. But true art has never come from comfort, and it was precisely those dire circumstances that inspired artists like Jim Jarmusch, Lizzy Borden, and Amos Poe to produce some of their best works. Taking their cues from punk rock and new wave music, these young maverick filmmakers confronted viewers with a stark reality that stood in powerful contrast to the escapist product being churned out by Hollywood."
22591,22591,110216,BloodRayne: The Third Reich (2011),Action|Adventure|Fantasy|Horror,1153546,12685.0,https://image.tmdb.org/t/p/w500/kS48eBvmVXtNJGXWW5QMQmm1JbO.jpg,"Rayne fights against the Nazis in Europe during World War II, encountering Ekart Brand, a Nazi leader whose target is to inject Adolf Hitler with Rayne's blood in an attempt to transform him into a dhampir and attain immortality."
22592,22592,110219,Outlaw Blues (1977),Drama,76512,112731.0,https://image.tmdb.org/t/p/w500/bHIUlVVOeDMZs2fhIVpAzky6hSM.jpg,"An aspiring musician is released from prison to find that a song he had written while locked up has been stolen and made into a hit record by a country music superstar. When his confrontation with the star takes a violent turn the ex-con has to go back on the run, but he finds an unexpected ally in a shrewd background singer with a plan to turn the tables in his favor."
22593,22593,110223,"Prisoner of Zenda, The (1979)",Adventure|Comedy,79753,1732.0,https://image.tmdb.org/t/p/w500/qu9PmZs3qBNpJyjYr84RngAaFnO.jpg,"Anthony Hope's classic tale gets a decidedly 'un-classic' treatment at the hands of Peter Sellers. Following the story somewhat, friends of the new King Rudolph of Ruritania fear for his life, and switch him with a look-a-like London cabby. Throw in two(!) lovely blondes, treachery, and a battle for life and honour, and enjoy life at its zaniest."
22594,22594,110225,"Haunted, The (1991)",Horror,102007,49396.0,https://image.tmdb.org/t/p/w500/daLoku3ViXkUKOJB9X39v72KlDq.jpg,"When the Smurl family moves into a duplex, they find out it's haunted."
22595,22595,110227,Across to Singapore (1928),Drama|Romance,18618,142159.0,https://image.tmdb.org/t/p/w500/paVqiDnjXYI2QUM2lxbQtLpLf4T.jpg,"While Joel and his older ship's captain brother Mark are at sea, the latter is abandoned in Singapore by devious ship's mate Finch who, upon their return, convinces the townspeople that Joel abandoned his brother. Joel, determined to not only find Mark but to see justice done, returns the ship to Singapore."
22596,22596,110229,George and the Dragon (2004),Action|Adventure|Children|Comedy|Fantasy,306892,5494.0,https://image.tmdb.org/t/p/w500/50NxkQexHBoQypzfADEdlxxOlWA.jpg,"In 12th century England, the handsome and noble knight, George, has left the Crusades behind to follow his dream of a peaceful life on his own piece of land. However, in order to obtain his land from the ruling King Edgaar, he must help find the King's missing daughter, Princess Lunna, a quest which sees George drawn into an unexpected battle with the kingdom's last surviving dragon."
22597,22597,110233,Man at Bath (Homme au bain) (2010),Drama,1701995,70993.0,https://image.tmdb.org/t/p/w500/wJZk1JIdBgExNLEsYoeqZCeLTFF.jpg,"Between Gennevilliers and New York, Omar and Emmanuel go to great lengths to prove to each other they're no longer in love."
22598,22598,110235,Our Paradise (Notre paradis) (2011),Crime|Drama,1854568,99119.0,https://image.tmdb.org/t/p/w500/gTzG5MMIkupuluwhppFcgVz5ohp.jpg,"Vassili is an aged prostitute with killer instincts. He finds an unconscious young man in the Forest of Boulogne and takes him home. Now lovers and accomplices, the two men become a couple in prostitution and steal from their clients. And yet, menaces of retaliation leave the couple with no choice but to escape from Paris. The runaway begins..."
22599,22599,110240,BloodRayne: Deliverance (BloodRayne II: Deliverance) (2007),Action|Fantasy|Western,896036,17456.0,https://image.tmdb.org/t/p/w500/b4mmTYnINvlWfKDYkKP5dTMZXc0.jpg,"Rayne, a half-human half-vampire warrior, is in the America's 1880's Wild West to stop the vampired Billy the Kid and his posse of vampire cowboys."
22600,22600,110242,Bloody Murder 2: Closing Camp (2003),Drama|Horror|Mystery|Thriller,303732,103971.0,https://image.tmdb.org/t/p/w500/9KMg0Sk5ul6SdISAAf0KEafZJYq.jpg,"Coming to Placid Pines is difficult for Tracy, who's brother, Jason, was one of Trevor's victims near the end of the original. When Tracy's nightmares begin to come true as one by one the counselors are murdered. Someone is hunting them through the pitch-black Forest and is determined to kill them all. Could Trevor Moorhouse be back?!"
22601,22601,110255,Kalevala - Uusi aika (2013),Drama|Fantasy,2192882,233917.0,https://image.tmdb.org/t/p/w500/qATjgJDiFONSPRvnoqfu0PMM0pN.jpg,"In the land Kalevala, Väinämöinen and his troops defend the miraculous machine called Sampo against the invasion of Louhi, the queen of Pohjola, and the Vikings. In present-day Finland, an international corporation led by chairman Kurt Dudler is about to launch a virtual service that directly affects the human mind, which the new CEO Sampo Väinölä opposes. When Sampo's father, Väinö, makes his son aware of the ancient powers, he realises he is involved in an ancient battle between Kalevala and Pohjola."
22602,22602,110259,"Town Called Hell, A (1971)",Action|Comedy|Drama|Western,67870,65674.0,https://image.tmdb.org/t/p/w500/xOmOmiZMKoFtmWYZHECbomcT9cY.jpg,"A group of Mexican revolutionaries murders a town priest and a number of his christian followers. Ten years later, a widow arrives in town intent to take revenge from her husband's killers."
22603,22603,110265,"Little Stiff, A (1991)",Comedy,102319,232862.0,https://image.tmdb.org/t/p/w500/4jno4FOpkiix236lU06qadSwbN3.jpg,A Little Stiff is a 1991 minimalist comedy directed by Caveh Zahedi and Greg Watkins based on true events and re-enacted by the actual participants. Caveh Zahedi plays himself as a neurotic film student who develops a crush on art student Erin McKim after a brief encounter in an elevator.
22604,22604,110267,Season of Monsters (Szörnyek évadja) (1987),Drama,94094,204113.0,https://image.tmdb.org/t/p/w500/9g7BMA1EFxSCl0aIrgAQEm8VD6q.jpg,"Zoltai is a Hungarian professor who returns home after a visit to the United States. Following a television interview, he commits suicide and leaves a note for his longtime friend Dr. Bardocz. The doctor and Zoltai's colleague Komindi join the police in investigating what drove the man to suicide."
22605,22605,110269,My Way Home (Így jöttem) (1965),Drama,58787,94664.0,https://image.tmdb.org/t/p/w500/iSAMKL1VAWR3Y0jSSbSin2Zccyw.jpg,"In the aftermath of World War II, a Hungarian teenager, captured by Soviet troops, forms an unlikely bond with a Russian soldier in a remote prison camp."
22606,22606,110273,Diplomacy (Diplomatie) (2014),Drama|War,3129564,253239.0,https://image.tmdb.org/t/p/w500/p4G0i0a5NJphxCrYOZIrcYlz15O.jpg,"On the night of August 24, 1944, the fate of Paris rests with General von Choltitz, who plans to destroy the city on Hitler's orders. As the general prepares to detonate explosives throughout the capital, Swedish consul Raoul Nordling uses diplomacy in a desperate bid to convince him to defy the orders and save Paris."
